Car ID,Brand,Model,Year,Color,Mileage,Price,Location
399,Chevrolet,Spark,2015.0,Blue,35000.0,25000.0,Miami
400,Hyundai,Accent,2017.0,White,70000.0,18000.0,San Francisco
401,Toyota,Prius,2015.0,Gray,55000.0,19000.0,Dallas
402,Honda,Civic,2017.0,White,50000.0,17000.0,Atlanta
403,Ford,Fiesta,2011.5,Blue,50000.0,16000.0,Phoenix
404,Chevrolet,Cruze,2017.0,Black,40000.0,18000.0,Houston
405,Hyundai,Elantra,2020.0,Red,35000.0,23004.0,Seattle
406,Toyota,Camry,2018.0,Silver,55000.0,19000.0,Los Angeles
407,Honda,Accord,2016.0,White,50000.0,23000.0,New York
408,Ford,Mustang,2015.0,Blue,40000.0,23004.0,Chicago
409,Chevrolet,Camaro,2017.0,White,35000.0,24000.0,Miami
410,Hyundai,Genesis,2015.0,White,70000.0,20000.0,San Francisco
411,Toyota,Avalon,2018.0,Silver,55000.0,22000.0,Dallas
412,Honda,Civic,2020.0,Gray,50000.0,23004.0,Atlanta
413,Ford,Fusion,2019.0,White,45000.0,23000.0,Phoenix
414,Chevrolet,Impala,2015.0,White,17500.0,27000.0,Houston
415,Hyundai,Sonata,2015.0,Red,35000.0,25000.0,Seattle
416,Toyota,Corolla,2016.0,Silver,70000.0,28000.0,Los Angeles
417,Honda,CR-V,2015.0,White,55000.0,23004.0,New York
418,Ford,Escape,2015.0,Blue,50000.0,21000.0,Chicago
419,Chevrolet,Equinox,2017.0,Black,45000.0,26000.0,Miami
420,Hyundai,Tucson,2016.0,White,30000.0,29000.0,San Francisco
421,Toyota,Rav9,2018.0,Gray,35000.0,27000.0,Dallas
422,Honda,Pilot,2019.0,White,55000.0,23004.0,Atlanta
423,Ford,Explorer,2019.0,White,50000.0,15000.0,Phoenix
424,Chevrolet,traverse,2020.0,Black,40000.0,17000.0,Houston
425,Hyundai,Santa Fe,2020.0,Red,60000.0,14000.0,Seattle
426,Toyota,4Runner,2016.0,Silver,50000.0,23004.0,Los Angeles
427,Honda,Odyssey,2019.0,White,50000.0,23004.0,New York
428,Ford,Edge,2015.0,White,50000.0,23004.0,Chicago
429,Chevrolet,Tahoe,2016.0,White,50000.0,23004.0,Miami
430,Hyundai,Palisade,2015.0,Silver,60000.0,12000.0,San Francisco
431,Toyota,Sienna,2017.0,Red,40000.0,15000.0,Dallas
432,Honda,Fit,2016.0,Gray,25000.0,19000.0,Atlanta
433,Ford,Fusion,2016.0,White,30000.0,23004.0,Phoenix
434,Chevrolet,Malibu,2018.0,Blue,65000.0,22000.0,Houston
435,Hyundai,Venue,2015.0,Silver,55000.0,16000.0,Seattle
436,Toyota,Yaris,2018.0,Black,50000.0,23004.0,Los Angeles
437,Toyota,Camry,2016.0,White,55000.0,19000.0,Los Angeles
438,Honda,civic,2017.0,Blue,30000.0,23000.0,New York
439,Toyota,Camry,2019.0,White,40000.0,21000.0,Los Angeles
440,Honda,Civic,2016.0,White,45000.0,18000.0,New York
441,Ford,Focus,2019.0,Silver,35000.0,20000.0,Chicago
442,Chevrolet,Cruze,2017.0,White,17500.0,25000.0,Miami
443,Hyundai,Elantra,2019.0,Black,55000.0,24000.0,San Francisco
444,Toyota,Corolla,2015.0,White,50000.0,23000.0,Dallas
445,Honda,Accord,2015.0,White,50000.0,28000.0,Atlanta
446,Ford,mustang,2016.0,Yellow,40000.0,25000.0,Phoenix
447,Chevrolet,impala,2018.0,Black,70000.0,7994.0,Houston
448,Hyundai,Sonata,2020.0,Blue,55000.0,23004.0,Seattle
449,Toyota,Rav10,2019.0,Gray,50000.0,23004.0,Los Angeles
450,Honda,CR-V,2018.0,White,50000.0,23004.0,New York
451,Ford,Escape,2020.0,White,30000.0,29000.0,Chicago
452,Chevrolet,Equinox,2015.0,Black,50000.0,27000.0,Miami
453,Hyundai,kona,2016.0,Blue,50000.0,12000.0,San Francisco
454,Toyota,Highlander,2015.0,Silver,50000.0,15000.0,Dallas
455,Honda,Pilot,2020.0,Gray,40000.0,23004.0,Atlanta
456,Ford,Explorer,2015.0,White,50000.0,23004.0,Phoenix
457,Chevrolet,Traverse,2019.0,Black,55000.0,23004.0,Houston
458,Hyundai,Santa Fe,2018.0,White,50000.0,23004.0,Seattle
459,Toyota,4Runner,2016.0,Silver,50000.0,17000.0,Los Angeles
460,Honda,Odyssey,2018.0,White,35000.0,14000.0,New York
461,Ford,Edge,2011.5,White,70000.0,23004.0,Chicago
462,Chevrolet,Tahoe,2015.0,Black,50000.0,15000.0,Miami
463,Hyundai,palisade,2020.0,White,50000.0,17000.0,San Francisco
464,Toyota,Sienna,2015.0,Red,50000.0,14000.0,Dallas
465,Honda,Fit,2017.0,White,45000.0,23004.0,Atlanta
466,Ford,Fusion,2019.0,White,35000.0,23004.0,Phoenix
467,Chevrolet,Malibu,2018.0,Blue,60000.0,23004.0,Houston
468,Hyundai,Venue,2016.0,Silver,50000.0,18000.0,Seattle
469,Toyota,Yaris,2017.0,Black,40000.0,22000.0,Los Angeles
470,Honda,HR-V,2018.0,White,35000.0,25000.0,New York
471,Ford,ecosport,2020.0,White,50000.0,18000.0,Chicago
472,Chevrolet,spark,2018.0,White,55000.0,19000.0,Miami
473,Hyundai,Accent,2018.0,Silver,50000.0,17000.0,San Francisco
474,Toyota,Prius,2015.0,Gray,45000.0,16000.0,Dallas
475,Honda,Civic,2016.0,White,40000.0,18000.0,Atlanta
476,Ford,fiesta,2017.0,White,35000.0,23004.0,Phoenix
477,Chevrolet,Cruze,2019.0,Black,55000.0,23004.0,Houston
478,Hyundai,Elantra,2017.0,Red,50000.0,23000.0,Seattle
479,Toyota,Camry,2020.0,Silver,50000.0,21000.0,Los Angeles
480,Honda,Accord,2019.0,White,50000.0,24000.0,New York
481,Ford,mustang,2016.0,Blue,70000.0,23004.0,Chicago
482,Chevrolet,Camaro,2016.0,Red,55000.0,22000.0,Miami
483,Hyundai,genesis,2015.0,Black,50000.0,24000.0,San Francisco
484,Toyota,avalon,2017.0,Silver,50000.0,23000.0,Dallas
485,Honda,Civic,2018.0,White,50000.0,23004.0,Atlanta
486,Ford,Fusion,2020.0,White,35000.0,25000.0,Phoenix
487,Chevrolet,Impala,2016.0,Blue,70000.0,28000.0,Houston
488,Hyundai,Sonata,2020.0,Red,55000.0,22000.0,Seattle
489,Toyota,Corolla,2017.0,Silver,50000.0,21000.0,Los Angeles
490,Honda,CR-V,2018.0,White,45000.0,26000.0,New York
491,Ford,Escape,2016.0,Blue,30000.0,29000.0,Chicago
492,Chevrolet,Equinox,2015.0,Black,35000.0,27000.0,Miami
493,Hyundai,Tucson,2015.0,Red,55000.0,23004.0,San Francisco
494,Toyota,Rav10,2019.0,Gray,50000.0,23004.0,Dallas
495,Honda,Pilot,2018.0,White,40000.0,17000.0,Atlanta
496,Ford,Explorer,2020.0,Blue,17500.0,14000.0,Phoenix
497,Chevrolet,Traverse,2015.0,White,55000.0,23004.0,Houston
498,Hyundai,Santa Fe,2017.0,Red,45000.0,23004.0,Seattle
499,Toyota,4Runner,2020.0,White,35000.0,16000.0,Los Angeles
500,Honda,Odyssey,2018.0,White,55000.0,14000.0,New York
501,Ford,Edge,2015.0,Blue,50000.0,12000.0,Chicago
502,Chevrolet,Tahoe,2018.0,Black,40000.0,23004.0,Miami
503,Hyundai,palisade,2017.0,White,25000.0,19000.0,San Francisco
504,Toyota,Sienna,2020.0,Red,30000.0,18000.0,Dallas
505,Honda,Fit,2018.0,White,65000.0,23004.0,Atlanta
506,Ford,fusion,2017.0,White,50000.0,23004.0,Phoenix
507,Chevrolet,Malibu,2017.0,Blue,17500.0,14000.0,Houston
508,Hyundai,venue,2015.0,Silver,55000.0,19000.0,Seattle
509,Toyota,Yaris,2019.0,White,30000.0,23000.0,Los Angeles
510,Toyota,Camry,2019.0,White,50000.0,21000.0,Los Angeles
511,Honda,civic,2019.0,Blue,45000.0,18000.0,New York
512,Toyota,Camry,2018.0,White,35000.0,20000.0,Los Angeles
513,Honda,Civic,2020.0,Blue,60000.0,23004.0,New York
514,Ford,Focus,2020.0,Silver,55000.0,24000.0,Chicago
515,Chevrolet,Cruze,2020.0,Red,50000.0,23000.0,Miami
516,Hyundai,Elantra,2017.0,Black,35000.0,28000.0,San Francisco
517,Toyota,Corolla,2019.0,Gray,50000.0,25000.0,Dallas
518,Honda,accord,2015.0,White,70000.0,27000.0,Atlanta
519,Ford,Mustang,2016.0,Yellow,55000.0,22000.0,Phoenix
520,Chevrolet,Impala,2015.0,Black,50000.0,23004.0,Houston
521,Hyundai,Sonata,2016.0,Blue,50000.0,23004.0,Seattle
522,Toyota,Rav11,2017.0,Gray,50000.0,29000.0,Los Angeles
523,Honda,CR-V,2015.0,Red,17500.0,23004.0,New York
524,Ford,Escape,2020.0,White,55000.0,12000.0,Chicago
525,Chevrolet,Equinox,2016.0,White,50000.0,15000.0,Miami
526,Hyundai,Kona,2018.0,Blue,40000.0,17000.0,San Francisco
527,Toyota,Highlander,2018.0,Silver,60000.0,23004.0,Dallas
528,Honda,pilot,2018.0,Gray,17500.0,23004.0,Atlanta
529,Ford,explorer,2017.0,White,50000.0,15000.0,Phoenix
530,Chevrolet,Traverse,2017.0,Black,40000.0,23004.0,Houston
531,Hyundai,Santa Fe,2018.0,Red,35000.0,32010.0,Seattle
532,Toyota,4runner,2019.0,Silver,70000.0,23004.0,Los Angeles
533,Honda,Odyssey,2017.0,White,55000.0,15000.0,New York
534,Ford,Edge,2018.0,Blue,50000.0,17000.0,Chicago
535,Chevrolet,Tahoe,2011.5,Black,40000.0,14000.0,Miami
536,Hyundai,Palisade,2016.0,Silver,45000.0,23004.0,San Francisco
537,Toyota,Sienna,2017.0,Red,35000.0,18000.0,Dallas
538,Honda,Fit,2015.0,Gray,60000.0,23004.0,Atlanta
539,Ford,fusion,2019.0,White,50000.0,18000.0,Phoenix
540,Chevrolet,Malibu,2017.0,Blue,40000.0,22000.0,Houston
541,Hyundai,Venue,2019.0,White,35000.0,25000.0,Seattle
542,Toyota,Yaris,2020.0,White,50000.0,18000.0,Los Angeles
543,Honda,HR-V,2016.0,White,55000.0,19000.0,New York
544,Ford,EcoSport,2016.0,White,50000.0,17000.0,Chicago
545,Chevrolet,Spark,2018.0,Blue,45000.0,16000.0,Miami
546,Hyundai,accent,2019.0,Silver,50000.0,18000.0,San Francisco
547,Toyota,Prius,2020.0,Gray,35000.0,23004.0,Dallas
548,Honda,Civic,2016.0,White,55000.0,19000.0,Atlanta
549,Ford,Fiesta,2019.0,Blue,50000.0,23000.0,Phoenix
550,Chevrolet,Cruze,2015.0,Black,50000.0,21000.0,Houston
551,Hyundai,Elantra,2018.0,Red,50000.0,24000.0,Seattle
552,Toyota,Camry,2020.0,Silver,50000.0,20000.0,Los Angeles
553,Honda,Accord,2017.0,White,50000.0,22000.0,New York
554,Ford,mustang,2017.0,White,50000.0,23004.0,Chicago
555,Chevrolet,Camaro,2017.0,Red,45000.0,23000.0,Miami
556,Hyundai,Genesis,2020.0,Black,40000.0,23004.0,San Francisco
557,Toyota,Avalon,2016.0,Silver,35000.0,25000.0,Dallas
558,Honda,Civic,2020.0,Gray,70000.0,28000.0,Atlanta
559,Ford,Fusion,2019.0,White,55000.0,23004.0,Phoenix
560,Chevrolet,Impala,2019.0,Blue,17500.0,21000.0,Houston
561,Hyundai,Sonata,2020.0,Red,45000.0,26000.0,Seattle
562,Toyota,Corolla,2017.0,Silver,50000.0,23004.0,Los Angeles
563,Honda,CR-V,2016.0,White,35000.0,27000.0,New York
564,Ford,Escape,2019.0,Blue,55000.0,12000.0,Chicago
565,Chevrolet,Equinox,2015.0,White,50000.0,15000.0,Miami
566,Hyundai,Tucson,2016.0,White,40000.0,17000.0,San Francisco
567,Toyota,Rav11,2019.0,White,60000.0,14000.0,Dallas
568,Honda,Pilot,2016.0,White,50000.0,12000.0,Atlanta
569,Ford,Explorer,2020.0,Blue,45000.0,18000.0,Phoenix
570,Chevrolet,Traverse,2019.0,Black,35000.0,16000.0,Houston
571,Hyundai,Santa Fe,2015.0,White,55000.0,14000.0,Seattle
572,Toyota,4Runner,2020.0,Silver,60000.0,12000.0,Los Angeles
573,Honda,Odyssey,2015.0,White,50000.0,15000.0,New York
574,Ford,Edge,2015.0,White,25000.0,19000.0,Chicago
575,Chevrolet,Tahoe,2015.0,Black,30000.0,18000.0,Miami
576,Hyundai,Palisade,2015.0,Silver,65000.0,22000.0,San Francisco
577,Toyota,Sienna,2017.0,Red,50000.0,16000.0,Dallas
578,Honda,Fit,2020.0,Gray,50000.0,14000.0,Atlanta
579,Ford,Fusion,2015.0,White,50000.0,23004.0,Phoenix
580,Chevrolet,Malibu,2019.0,Blue,50000.0,23000.0,Houston
581,Hyundai,Venue,2015.0,Silver,50000.0,21000.0,Seattle
582,Toyota,yaris,2016.0,Black,45000.0,23004.0,Los Angeles
583,Toyota,Camry,2019.0,White,35000.0,20000.0,Los Angeles
584,Honda,Civic,2020.0,Blue,60000.0,25000.0,New York
585,Toyota,Camry,2016.0,White,55000.0,24000.0,Los Angeles
586,Honda,Civic,2016.0,Blue,50000.0,23000.0,New York
587,Ford,Focus,2016.0,Silver,35000.0,28000.0,Chicago
588,Chevrolet,Cruze,2017.0,Red,17500.0,25000.0,Miami
589,Hyundai,Elantra,2015.0,White,70000.0,27000.0,San Francisco
590,Toyota,Corolla,2018.0,Gray,55000.0,22000.0,Dallas
591,Honda,Accord,2017.0,White,50000.0,21000.0,Atlanta
592,Ford,Mustang,2015.0,White,45000.0,23004.0,Phoenix
593,Chevrolet,Impala,2016.0,Black,30000.0,23004.0,Houston
594,Hyundai,Sonata,2018.0,Blue,35000.0,23004.0,Seattle
595,Toyota,Rav12,2020.0,Gray,55000.0,12000.0,Los Angeles
596,Honda,CR-V,2016.0,Red,50000.0,15000.0,New York
597,Ford,Escape,2016.0,White,40000.0,17000.0,Chicago
598,Chevrolet,Equinox,2017.0,Black,50000.0,14000.0,Miami
599,Hyundai,Kona,2018.0,Blue,50000.0,12000.0,San Francisco
600,Toyota,Highlander,2020.0,Silver,50000.0,15000.0,Dallas
601,Honda,Pilot,2019.0,Gray,40000.0,23004.0,Atlanta
602,Ford,Explorer,2017.0,White,50000.0,23004.0,Phoenix
603,Chevrolet,Traverse,2020.0,Black,17500.0,12000.0,Houston
604,Hyundai,Santa Fe,2017.0,Red,55000.0,23004.0,Seattle
605,Toyota,4Runner,2020.0,Silver,50000.0,17000.0,Los Angeles
606,Honda,Odyssey,2018.0,White,40000.0,14000.0,New York
607,Ford,Edge,2015.0,White,45000.0,16000.0,Chicago
608,Chevrolet,Tahoe,2015.0,Black,35000.0,18000.0,Miami
609,Hyundai,palisade,2015.0,Silver,60000.0,19000.0,San Francisco
610,Toyota,Sienna,2017.0,Red,50000.0,18000.0,Dallas
611,Honda,Fit,2018.0,Gray,40000.0,22000.0,Atlanta
612,Ford,Fusion,2015.0,White,35000.0,25000.0,Phoenix
613,Chevrolet,Malibu,2011.5,Blue,70000.0,18000.0,Houston
614,Hyundai,Venue,2015.0,Silver,55000.0,19000.0,Seattle
615,Toyota,Yaris,2020.0,Black,50000.0,23004.0,Los Angeles
616,Honda,HR-V,2018.0,White,50000.0,23004.0,New York
617,Ford,EcoSport,2019.0,Red,40000.0,23004.0,Chicago
618,Chevrolet,Spark,2016.0,White,50000.0,20000.0,Miami
619,Hyundai,Accent,2015.0,Silver,55000.0,19000.0,San Francisco
620,Toyota,Prius,2020.0,Gray,50000.0,23000.0,Dallas
621,Honda,civic,2018.0,White,40000.0,23004.0,Atlanta
622,Ford,Fiesta,2018.0,White,35000.0,24000.0,Phoenix
623,Chevrolet,Cruze,2018.0,White,70000.0,20000.0,Houston
624,Hyundai,Elantra,2018.0,Red,55000.0,22000.0,Seattle
625,Toyota,Camry,2018.0,Silver,50000.0,24000.0,Los Angeles
626,Honda,Accord,2015.0,White,50000.0,23000.0,New York
627,Ford,mustang,2015.0,Blue,40000.0,27000.0,Chicago
628,Chevrolet,Camaro,2016.0,Red,35000.0,25000.0,Miami
629,Hyundai,Genesis,2016.0,White,70000.0,23004.0,San Francisco
630,Toyota,Avalon,2015.0,Silver,55000.0,23004.0,Dallas
631,Honda,Civic,2020.0,Gray,50000.0,21000.0,Atlanta
632,Ford,Fusion,2015.0,White,45000.0,26000.0,Phoenix
633,Chevrolet,Impala,2019.0,Blue,50000.0,23004.0,Houston
634,Hyundai,Sonata,2017.0,Red,35000.0,23004.0,Seattle
635,Toyota,Corolla,2020.0,Silver,55000.0,12000.0,Los Angeles
636,Honda,CR-V,2020.0,White,50000.0,15000.0,New York
637,Ford,Escape,2015.0,Blue,40000.0,17000.0,Chicago
638,Chevrolet,equinox,2016.0,White,50000.0,14000.0,Miami
639,Hyundai,Tucson,2016.0,White,55000.0,23004.0,San Francisco
640,Toyota,Rav12,2020.0,Gray,50000.0,18000.0,Dallas
641,Honda,Pilot,2019.0,White,50000.0,16000.0,Atlanta
642,Ford,Explorer,2018.0,Blue,55000.0,14000.0,Phoenix
643,Chevrolet,Traverse,2017.0,Black,50000.0,12000.0,Houston
644,Hyundai,Santa Fe,2020.0,Red,40000.0,15000.0,Seattle
645,Toyota,4Runner,2020.0,White,25000.0,19000.0,Los Angeles
646,Honda,Odyssey,2017.0,White,30000.0,18000.0,New York
647,Ford,Edge,2017.0,White,65000.0,22000.0,Chicago
648,Chevrolet,Tahoe,2017.0,Black,55000.0,16000.0,Miami
649,Hyundai,Palisade,2019.0,Silver,50000.0,23004.0,San Francisco
650,Toyota,Sienna,2015.0,Red,55000.0,23004.0,Dallas
651,Honda,Fit,2016.0,Gray,50000.0,23000.0,Atlanta
652,Ford,Fusion,2020.0,White,40000.0,32010.0,Phoenix
653,Chevrolet,Malibu,2018.0,Blue,45000.0,18000.0,Houston
654,Hyundai,venue,2019.0,Silver,35000.0,20000.0,Seattle
655,Toyota,yaris,2016.0,White,50000.0,25000.0,Los Angeles
656,Toyota,Camry,2017.0,White,55000.0,23004.0,Los Angeles
657,Honda,Civic,2015.0,White,50000.0,23000.0,New York
658,Toyota,Camry,2016.0,White,17500.0,23004.0,Los Angeles
659,Honda,Civic,2020.0,White,40000.0,25000.0,New York
660,Ford,Focus,2018.0,Silver,70000.0,27000.0,Chicago
661,Chevrolet,Cruze,2018.0,Red,55000.0,22000.0,Miami
662,Hyundai,Elantra,2019.0,Black,50000.0,21000.0,San Francisco
663,Toyota,corolla,2017.0,Gray,50000.0,23004.0,Dallas
664,Honda,Accord,2019.0,White,30000.0,29000.0,Atlanta
665,Ford,Mustang,2015.0,Yellow,35000.0,27000.0,Phoenix
666,Chevrolet,Impala,2018.0,Black,50000.0,23004.0,Houston
667,Hyundai,sonata,2020.0,Blue,50000.0,15000.0,Seattle
668,Toyota,Rav13,2016.0,Gray,40000.0,17000.0,Los Angeles
669,Honda,CR-V,2017.0,Red,60000.0,23004.0,New York
670,Ford,Escape,2016.0,White,50000.0,12000.0,Chicago
671,Chevrolet,Equinox,2016.0,Black,50000.0,15000.0,Miami
672,Hyundai,Kona,2018.0,Blue,40000.0,17000.0,San Francisco
673,Toyota,Highlander,2017.0,Silver,50000.0,14000.0,Dallas
674,Honda,Pilot,2019.0,Gray,70000.0,23004.0,Atlanta
675,Ford,Explorer,2015.0,White,50000.0,23004.0,Phoenix
676,Chevrolet,Traverse,2019.0,Black,50000.0,17000.0,Houston
677,Hyundai,Santa Fe,2016.0,Red,50000.0,14000.0,Seattle
678,Toyota,4Runner,2020.0,Silver,45000.0,16000.0,Los Angeles
679,Honda,Odyssey,2020.0,White,50000.0,18000.0,New York
680,Ford,Edge,2018.0,Blue,60000.0,19000.0,Chicago
681,Chevrolet,Tahoe,2020.0,White,50000.0,18000.0,Miami
682,Hyundai,Palisade,2016.0,Silver,40000.0,23004.0,San Francisco
683,Toyota,Sienna,2019.0,Red,35000.0,23004.0,Dallas
684,Honda,Fit,2020.0,Gray,70000.0,23004.0,Atlanta
685,Ford,Fusion,2015.0,White,55000.0,19000.0,Phoenix
686,Chevrolet,Malibu,2016.0,Blue,50000.0,17000.0,Houston
687,Hyundai,Venue,2016.0,Silver,45000.0,16000.0,Seattle
688,Toyota,Yaris,2016.0,White,40000.0,18000.0,Los Angeles
689,Honda,HR-V,2018.0,White,35000.0,23004.0,New York
690,Ford,EcoSport,2016.0,White,50000.0,23004.0,Chicago
691,Chevrolet,spark,2016.0,White,50000.0,23004.0,Miami
692,Hyundai,Accent,2017.0,White,40000.0,21000.0,San Francisco
693,Toyota,Prius,2018.0,White,35000.0,24000.0,Dallas
694,Honda,Civic,2020.0,White,70000.0,20000.0,Atlanta
695,Ford,Fiesta,2016.0,Blue,17500.0,22000.0,Phoenix
696,Chevrolet,Cruze,2020.0,Black,50000.0,24000.0,Houston
697,Hyundai,Elantra,2020.0,Red,45000.0,23000.0,Seattle
698,Toyota,Camry,2019.0,Silver,40000.0,27000.0,Los Angeles
699,Honda,Accord,2017.0,White,35000.0,23004.0,New York
700,Ford,mustang,2019.0,Blue,70000.0,28000.0,Chicago
701,Chevrolet,Camaro,2015.0,Red,55000.0,23004.0,Miami
702,Hyundai,Genesis,2020.0,Black,50000.0,23004.0,San Francisco
703,Toyota,Avalon,2015.0,Silver,45000.0,26000.0,Dallas
704,Honda,Civic,2019.0,Gray,50000.0,23004.0,Atlanta
705,Ford,Fusion,2018.0,White,35000.0,23004.0,Phoenix
706,Chevrolet,Impala,2017.0,Blue,55000.0,12000.0,Houston
707,Hyundai,Sonata,2015.0,Red,50000.0,15000.0,Seattle
708,Toyota,Corolla,2020.0,White,40000.0,17000.0,Los Angeles
709,Honda,CR-V,2020.0,White,50000.0,14000.0,New York
710,Ford,Escape,2020.0,Blue,55000.0,12000.0,Chicago
711,Chevrolet,Equinox,2015.0,White,45000.0,18000.0,Miami
712,Hyundai,Tucson,2019.0,Red,35000.0,16000.0,San Francisco
713,Toyota,rav13,2018.0,Gray,55000.0,14000.0,Dallas
714,Honda,Pilot,2017.0,White,60000.0,12000.0,Atlanta
715,Ford,Explorer,2020.0,Blue,40000.0,23004.0,Phoenix
716,Chevrolet,Traverse,2017.0,Black,25000.0,19000.0,Houston
717,Hyundai,Santa Fe,2019.0,Red,50000.0,18000.0,Seattle
718,Toyota,4Runner,2016.0,Silver,65000.0,23004.0,Los Angeles
719,Honda,Odyssey,2020.0,White,50000.0,16000.0,New York
720,Ford,Edge,2017.0,White,17500.0,14000.0,Chicago
721,Chevrolet,Tahoe,2015.0,Black,55000.0,19000.0,Miami
722,Hyundai,Palisade,2019.0,Silver,30000.0,23000.0,San Francisco
723,Toyota,sienna,2017.0,Red,40000.0,21000.0,Dallas
724,Honda,Fit,2019.0,Gray,45000.0,23004.0,Atlanta
725,Ford,Fusion,2015.0,White,35000.0,23004.0,Phoenix
726,Chevrolet,Malibu,2019.0,Blue,60000.0,23004.0,Houston
727,Hyundai,Venue,2020.0,Silver,50000.0,24000.0,Seattle
728,Toyota,Yaris,2017.0,White,50000.0,23000.0,Los Angeles
729,Toyota,Camry,2019.0,White,35000.0,28000.0,Los Angeles
730,Honda,Civic,2017.0,Blue,40000.0,23004.0,New York
731,Toyota,Camry,2018.0,White,70000.0,27000.0,Los Angeles
732,Honda,Civic,2016.0,Blue,50000.0,22000.0,New York
733,Ford,Focus,2019.0,White,50000.0,21000.0,Chicago
734,Chevrolet,Cruze,2019.0,Red,45000.0,26000.0,Miami
735,Hyundai,Elantra,2016.0,White,30000.0,29000.0,San Francisco
736,Toyota,Corolla,2015.0,Gray,50000.0,27000.0,Dallas
737,Honda,Accord,2017.0,White,55000.0,12000.0,Atlanta
738,Ford,Mustang,2015.0,Yellow,50000.0,15000.0,Phoenix
739,Chevrolet,Impala,2016.0,White,40000.0,17000.0,Houston
740,Hyundai,Sonata,2018.0,Blue,60000.0,14000.0,Seattle
741,Toyota,Rav14,2017.0,White,55000.0,12000.0,Los Angeles
742,Honda,CR-V,2016.0,Red,50000.0,15000.0,New York
743,Ford,Escape,2020.0,White,50000.0,17000.0,Chicago
744,Chevrolet,Equinox,2020.0,Black,50000.0,14000.0,Miami
745,Hyundai,Kona,2020.0,White,70000.0,12000.0,San Francisco
746,Toyota,highlander,2016.0,Silver,55000.0,15000.0,Dallas
747,Honda,pilot,2020.0,Gray,50000.0,23004.0,Atlanta
748,Ford,explorer,2020.0,White,40000.0,14000.0,Phoenix
749,Chevrolet,Traverse,2020.0,Black,50000.0,16000.0,Houston
750,Hyundai,Santa Fe,2018.0,Red,35000.0,18000.0,Seattle
751,Toyota,4Runner,2019.0,Silver,60000.0,19000.0,Los Angeles
752,Honda,odyssey,2017.0,White,50000.0,23004.0,New York
753,Ford,Edge,2015.0,Blue,40000.0,22000.0,Chicago
754,Chevrolet,Tahoe,2016.0,Black,50000.0,25000.0,Miami
755,Hyundai,Palisade,2019.0,Silver,70000.0,18000.0,San Francisco
756,Toyota,Sienna,2016.0,White,50000.0,19000.0,Dallas
757,Honda,Fit,2019.0,Gray,50000.0,17000.0,Atlanta
758,Ford,Fusion,2015.0,White,45000.0,16000.0,Phoenix
759,Chevrolet,Malibu,2015.0,Blue,40000.0,18000.0,Houston
760,Hyundai,Venue,2018.0,Silver,35000.0,20000.0,Seattle
761,Toyota,Yaris,2015.0,Black,55000.0,19000.0,Los Angeles
762,Honda,HR-V,2016.0,White,50000.0,23000.0,New York
763,Ford,EcoSport,2018.0,Red,40000.0,21000.0,Chicago
764,Chevrolet,Spark,2019.0,Blue,50000.0,24000.0,Miami
765,Hyundai,Accent,2018.0,Silver,50000.0,20000.0,San Francisco
766,Toyota,Prius,2019.0,Gray,55000.0,22000.0,Dallas
767,Honda,Civic,2015.0,White,50000.0,24000.0,Atlanta
768,Ford,Fiesta,2016.0,Blue,45000.0,23000.0,Phoenix
769,Chevrolet,Cruze,2019.0,Black,40000.0,23004.0,Houston
770,Hyundai,Elantra,2019.0,White,35000.0,25000.0,Seattle
771,Toyota,Camry,2015.0,Silver,50000.0,28000.0,Los Angeles
772,Honda,Accord,2018.0,White,55000.0,32010.0,New York
773,Ford,Mustang,2023.5,Blue,50000.0,23004.0,Chicago
774,Chevrolet,Camaro,2017.0,Red,50000.0,26000.0,Miami
775,Hyundai,Genesis,2016.0,Black,50000.0,29000.0,San Francisco
776,Toyota,Avalon,2020.0,Silver,35000.0,27000.0,Dallas
777,Honda,Civic,2015.0,Gray,55000.0,12000.0,Atlanta
778,Ford,Fusion,2016.0,White,50000.0,15000.0,Phoenix
779,Chevrolet,Impala,2020.0,Blue,50000.0,23004.0,Houston
780,Hyundai,Sonata,2015.0,Red,60000.0,14000.0,Seattle
781,Toyota,Corolla,2023.5,Silver,55000.0,12000.0,Los Angeles
782,Honda,CR-V,2017.0,White,45000.0,18000.0,New York
783,Ford,Escape,2015.0,White,35000.0,23004.0,Chicago
784,Chevrolet,Equinox,2019.0,Black,50000.0,14000.0,Miami
785,Hyundai,Tucson,2015.0,White,60000.0,12000.0,San Francisco
786,Toyota,Rav14,2018.0,Gray,50000.0,15000.0,Dallas
787,Honda,Pilot,2015.0,White,25000.0,19000.0,Atlanta
788,Ford,Explorer,2016.0,Blue,30000.0,18000.0,Phoenix
789,Chevrolet,Traverse,2018.0,White,50000.0,22000.0,Houston
790,Hyundai,Santa Fe,2018.0,Red,55000.0,23004.0,Seattle
791,Toyota,4Runner,2015.0,Silver,50000.0,14000.0,Los Angeles
792,Honda,Odyssey,2016.0,White,55000.0,19000.0,New York
793,Ford,edge,2011.5,Blue,30000.0,23000.0,Chicago
794,Chevrolet,tahoe,2019.0,Black,40000.0,21000.0,Miami
795,Hyundai,Palisade,2015.0,Silver,45000.0,18000.0,San Francisco
796,Toyota,Sienna,2018.0,Red,35000.0,20000.0,Dallas
