Car ID,Brand,Model,Year,Color,Mileage,Price,Location
439,T0y0ta,Camry,2019,White,40000.0,21000.0,Los Angeles
440,Honda,Civic,2016,,45000.0,18000.0,New York
441,FORD,Focus,2019,Silver,35000.0,$20000.0,Chicago
442,Chevrolet,Cruze,2017,,0.0,25000.0,Miami
443,Hyundai,Elantra,2019,Black,55000.0 miles,24000.0,San Francisco
444,Toyota,Corolla,2015,,50000.0,23000.0,Dallas
445,Honda,Accord,Two Thousand 2015,White,nan miles,28000.0,Atlanta
446,Ford,mustang,2016,Yellow,40000.0,25000.0,Phoenix
447,Chevrolet,impala,Two Thousand 2018,Black,70000.0,100,Houston
448,Hyundai,Sonata,2020,Blue,55000.0,,Seattle
449,TOYOTA,Rav10,2019,Gray,50000.0,,Los Angeles
450,Honda,CR-V,2018,,,,New York
451,Ford,Escape,2020,White,30000.0,29000.0,Chicago
452,Chevrolet,Equinox,2015,Black,,27000.0,Miami
453,Hyundai,kona,2016,Blue,,12000.0,San Francisco
454,Toyota,Highlander,2015,Silver,50000.0,15000.0,Dallas
455,Honda,Pilot,2020,Gray,40000.0,,Atlanta
456,Ford,Explorer,2015,,nan km miles,,Phoenix
457,CHEVROLET,Traverse,2019,Black,55000.0,,Houston
458,Hyundai,Santa Fe,2018,,50000.0,,Seattle
459,Toyota,4Runner,2016,Silver,,17000.0,Los Angeles
460,HONDA,Odyssey,2018,,35000.0,14000.0,New York
461,Ford,Edge,1800,,70000.0,,Chicago
462,Chevrolet,T@hoe,2015,Black,,15000.0,Miami
463,Hyundai,palisade,2020,,50000.0,17000.0,San Francisco
464,Toyota,Sienna,2015,Red,,$14000.0,Dallas
465,Honda,Fit,2017,,45000.0,,Atlanta
466,Ford,Fusion,2019,White,35000.0 miles,$nan,Phoenix
467,Chevr0let,Malibu,2018,Blue,60000.0 miles,,Houston
468,Hyundai,Venue,2016,Silver,50000.0,18000.0,Seattle
469,Toyota,Yaris,2017,Black,40000.0,22000.0,Los Angeles
470,Honda,HR-V,2018,White,35000.0,25000.0,New York
471,Ford,ecosport,2020,,,18000.0,Chicago
472,Chevrolet,spark,2018,,55000.0,19000.0,Miami
473,Hyundai,Accent,2018,Silver,,17000.0,San Francisco
474,Toyota,Prius,2015,Gray,45000.0,16000.0,Dallas
475,Honda,Civic,2016,White,40000.0,18000.0,Atlanta
476,Ford,fiesta,2017,,35000.0,,Phoenix
477,Chevrolet,Cruze,2019,Black,55000.0,,Houston
478,Hyundai,Elantra,2017,Red,50000.0,23000.0,Seattle
479,Toyota,Camry,2020,Silver,,21000.0,Los Angeles
480,Honda,Accord,2019,,,24000.0,New York
481,Ford,mustang,2016,Blue,70000.0,,Chicago
482,CHEVROLET,Camaro,2016,Red,55000.0,22000.0,Miami
483,Hyundai,genesis,2015,Black,nan miles,24000.0,San Francisco
484,Toyota,avalon,2017,Silver,,23000.0,Dallas
485,Honda,Civic,2018,,,,Atlanta
486,F0rd,Fusion,2020,,35000.0,25000.0,Phoenix
487,Chevrolet,Impala,2016,Blue,70000.0 miles,28000.0,Houston
488,Hyundai,Sonata,2020,Red,55000.0 km,$22000.0,Seattle
489,Toyota,Corolla,2017,Silver,50000.0 miles,21000.0,Los Angeles
490,Honda,CR-V,2018,,45000.0 miles,26000.0,New York
491,Ford,Escape,2016,Blue,30000.0,29000.0,Chicago
492,Chevr0let,Equinox,2015,Black,35000.0 miles,27000.0,Miami
493,Hyundai,Tucson,2015,Red,55000.0,,San Francisco
494,TOYOTA,Rav10,2019,Gray,50000.0,,Dallas
495,Honda,Pilot,2018,White,40000.0,17000.0,Atlanta
496,Ford,Explorer,2020,Blue,10 miles,14000.0,Phoenix
497,Chevrolet,Traverse,2015,,55000.0,,Houston
498,Hyundai,S@nt@ Fe,2017,Red,45000.0,,Seattle
499,Toyota,4Runner,2020,,35000.0,16000.0,Los Angeles
500,Honda,Odyssey,2018,White,55000.0,14000.0,New York
501,Ford,Edge,2015,Blue,nan miles,12000.0,Chicago
502,Chevrolet,Tahoe,2018,Black,40000.0,,Miami
503,Hyundai,palisade,2017,,25000.0,19000.0,San Francisco
504,Toyota,Sienna,2020,Red,30000.0,18000.0,Dallas
505,Honda,Fit,2018,,65000.0,,Atlanta
506,Ford,fusion,2017,White,nan miles,,Phoenix
507,Chevrolet,Malibu,2017,Blue,0.0,14000.0,Houston
508,Hyundai,venue,2015,Silver,55000.0,19000.0,Seattle
509,Toyota,Yaris,2019,,30000.0,23000.0,Los Angeles
510,Toyota,Camry,2019,,,21000.0,Los Angeles
511,Honda,civic,2019,Blue,45000.0,18000.0,New York
512,TOYOTA,Camry,2018,White,35000.0,20000.0,Los Angeles
513,Honda,Civic,2020,Blue,60000.0,,New York
514,Ford,Focus,2020,Silver,55000.0 miles,24000.0,Chicago
515,Chevrolet,Cruze,2020,Red,50000.0,23000.0,Miami
516,Hyundai,Elantra,2017,Black,35000.0 km,28000.0,San Francisco
517,Toyota,Corolla,2019,Gray,nan miles,25000.0,Dallas
518,Honda,@ccord,2015,White,70000.0,27000.0,Atlanta
519,Ford,Mustang,Two Thousand 2016,Yellow,55000.0,22000.0,Phoenix
520,Chevrolet,Impala,2015,Black,50000.0,,Houston
521,Hyundai,Sonata,2016,Blue,,,Seattle
522,Toyota,Rav11,2017,Gray,,29000.0,Los Angeles
523,Honda,CR-V,2015,Red,10,$nan,New York
524,Ford,Escape,2020,,55000.0,12000.0,Chicago
525,Chevrolet,Equinox,2016,,50000.0 km,15000.0,Miami
526,Hyundai,Kona,2018,Blue,40000.0,17000.0,San Francisco
527,Toyota,Highlander,2018,Silver,60000.0,,Dallas
528,H0nda,pilot,2018,Gray,10,$nan,Atlanta
529,Ford,explorer,2017,White,,15000.0,Phoenix
530,Chevrolet,Traverse,2017,Black,40000.0,,Houston
531,Hyundai,Santa Fe,2018,Red,35000.0,$290000.0,Seattle
532,Toyota,4runner,2019,Silver,70000.0 miles,,Los Angeles
533,Honda,Odyssey,2017,White,55000.0,15000.0,New York
534,Ford,Edge,2018,Blue,50000.0,17000.0,Chicago
535,Chevrolet,Tahoe,1800,Black,40000.0,14000.0,Miami
536,Hyundai,Palisade,2016,Silver,45000.0,,San Francisco
537,TOYOTA,Sienna,2017,Red,35000.0,18000.0,Dallas
538,Honda,Fit,2015,Gray,60000.0,,Atlanta
539,Ford,fusion,2019,,50000.0,18000.0,Phoenix
540,Chevrolet,Malibu,2017,Blue,40000.0,22000.0,Houston
541,Hyundai,Venue,2019,,35000.0,25000.0,Seattle
542,Toyota,Yaris,2020,,,18000.0,Los Angeles
543,Honda,HR-V,Two Thousand 2016,,55000.0,19000.0,New York
544,Ford,EcoSport,2016,,50000.0,17000.0,Chicago
545,Chevrolet,Spark,2018,Blue,45000.0 miles,16000.0,Miami
546,Hyundai,accent,2019,Silver,nan miles,18000.0,San Francisco
547,Toyota,Prius,2020,Gray,35000.0,$nan,Dallas
548,Honda,Civic,2016,White,55000.0,19000.0,Atlanta
549,Ford,Fiesta,2019,Blue,50000.0,23000.0,Phoenix
550,Chevrolet,Cruze,2015,Black,,21000.0,Houston
551,Hyundai,Elantra,2018,Red,nan miles,24000.0,Seattle
552,Toyota,Camry,2020,Silver,nan miles,20000.0,Los Angeles
553,Honda,Accord,2017,White,,22000.0,New York
554,Ford,mustang,2017,,50000.0,,Chicago
555,Chevrolet,Camaro,2017,Red,45000.0,23000.0,Miami
556,Hyundai,Genesis,2020,Black,40000.0,,San Francisco
557,Toyota,Avalon,2016,Silver,35000.0,25000.0,Dallas
558,Honda,Civic,2020,Gray,70000.0,28000.0,Atlanta
559,FORD,Fusion,2019,White,55000.0 miles,,Phoenix
560,CHEVROLET,Impala,2019,Blue,10,21000.0,Houston
561,Hyundai,Sonata,Two Thousand 2020,Red,45000.0,26000.0,Seattle
562,Toyota,Corolla,2017,Silver,,,Los Angeles
563,HONDA,CR-V,2016,White,35000.0,27000.0,New York
564,F0rd,Escape,2019,Blue,55000.0,12000.0,Chicago
565,Chevrolet,Equinox,2015,,50000.0,15000.0,Miami
566,HYUNDAI,Tucson,2016,,40000.0,17000.0,San Francisco
567,Toyota,Rav11,2019,,60000.0 miles,14000.0,Dallas
568,Honda,Pilot,2016,White,nan km,12000.0,Atlanta
569,FORD,Explorer,2020,Blue,45000.0 miles,18000.0,Phoenix
570,Chevrolet,Traverse,2019,Black,35000.0,16000.0,Houston
571,Hyundai,Santa Fe,2015,,55000.0,14000.0,Seattle
572,Toyota,4Runner,2020,Silver,60000.0,12000.0,Los Angeles
573,Honda,Odyssey,2015,,,15000.0,New York
574,Ford,Edge,2015,,25000.0,19000.0,Chicago
575,Chevrolet,Tahoe,2015,Black,30000.0,18000.0,Miami
576,Hyundai,Palisade,2015,Silver,65000.0,22000.0,San Francisco
577,Toyota,Sienna,2017,Red,,16000.0,Dallas
578,Honda,Fit,2020,Gray,50000.0,14000.0,Atlanta
579,Ford,Fusion,2015,White,,$nan,Phoenix
580,Chevrolet,Malibu,2019,Blue,,$23000.0,Houston
581,Hyundai,Venue,2015,Silver,nan miles,21000.0,Seattle
582,T0y0ta,yaris,2016,Black,45000.0,,Los Angeles
583,T0y0ta,Camry,2019,White,35000.0,20000.0,Los Angeles
584,Honda,Civic,2020,Blue,60000.0,25000.0,New York
585,Toyota,Camry,2016,,55000.0,$24000.0,Los Angeles
586,HONDA,Civic,Two Thousand 2016,Blue,50000.0,23000.0,New York
587,Ford,Focus,2016,Silver,35000.0,28000.0,Chicago
588,Chevrolet,Cruze,2017,Red,10,25000.0,Miami
589,Hyundai,Elantra,2015,,70000.0,27000.0,San Francisco
590,Toyota,Corolla,2018,Gray,55000.0,22000.0,Dallas
591,Honda,Accord,2017,White,50000.0,21000.0,Atlanta
592,Ford,Mustang,2015,,45000.0,,Phoenix
593,Chevrolet,Impala,2016,Black,30000.0,,Houston
594,Hyundai,Sonata,2018,Blue,35000.0,,Seattle
595,Toyota,Rav12,2020,Gray,55000.0,12000.0,Los Angeles
596,Honda,CR-V,2016,Red,50000.0,15000.0,New York
597,Ford,Escape,Two Thousand 2016,White,40000.0,17000.0,Chicago
598,Chevrolet,Equinox,2017,Black,,14000.0,Miami
599,Hyundai,Kona,2018,Blue,nan miles,12000.0,San Francisco
600,Toyota,Highlander,2020,Silver,,15000.0,Dallas
601,Honda,Pilot,2019,Gray,40000.0,,Atlanta
602,Ford,Explorer,2017,,,,Phoenix
603,Chevrolet,Tr@verse,2020,Black,10,12000.0,Houston
604,Hyundai,Santa Fe,2017,Red,55000.0 miles,,Seattle
605,Toyota,4Runner,2020,Silver,50000.0,17000.0,Los Angeles
606,Honda,Odyssey,2018,White,40000.0,14000.0,New York
607,Ford,Edge,2015,,45000.0,16000.0,Chicago
608,Chevrolet,T@hoe,2015,Black,35000.0,18000.0,Miami
609,Hyundai,palisade,2015,Silver,60000.0 km miles,19000.0,San Francisco
610,Toyota,Sienna,2017,Red,50000.0,18000.0,Dallas
611,Honda,Fit,2018,Gray,40000.0,22000.0,Atlanta
612,Ford,Fusion,2015,White,35000.0 miles,25000.0,Phoenix
613,Chevrolet,Malibu,1800,Blue,70000.0,18000.0,Houston
614,HYUNDAI,Venue,2015,Silver,55000.0 miles,19000.0,Seattle
615,Toyota,Yaris,2020,Black,50000.0,,Los Angeles
616,Honda,HR-V,2018,White,,,New York
617,Ford,EcoSport,2019,Red,40000.0,,Chicago
618,Chevrolet,Spark,2016,,,20000.0,Miami
619,Hyundai,Accent,2015,Silver,55000.0,19000.0,San Francisco
620,Toyota,Prius,2020,Gray,50000.0 miles,23000.0,Dallas
621,Honda,civic,2018,White,40000.0 miles,,Atlanta
622,Ford,Fiesta,2018,,35000.0,24000.0,Phoenix
623,Chevrolet,Cruze,2018,,70000.0,20000.0,Houston
624,Hyundai,Elantra,2018,Red,55000.0,22000.0,Seattle
625,Toyota,Camry,2018,Silver,,24000.0,Los Angeles
626,Honda,Accord,2015,,,23000.0,New York
627,Ford,mustang,2015,Blue,40000.0,27000.0,Chicago
628,Chevrolet,Camaro,2016,Red,35000.0,25000.0,Miami
629,Hyundai,Genesis,2016,,70000.0 miles,,San Francisco
630,TOYOTA,Avalon,2015,Silver,55000.0,,Dallas
631,Honda,Civic,2020,Gray,50000.0,21000.0,Atlanta
632,Ford,Fusion,2015,White,45000.0,26000.0,Phoenix
633,Chevrolet,Impala,2019,Blue,,,Houston
634,Hyundai,Sonata,2017,Red,35000.0,,Seattle
635,Toyota,Corolla,2020,Silver,55000.0,12000.0,Los Angeles
636,HONDA,CR-V,2020,White,50000.0,15000.0,New York
637,Ford,Escape,2015,Blue,40000.0,17000.0,Chicago
638,Chevrolet,equinox,2016,,,14000.0,Miami
639,Hyundai,Tucson,2016,,55000.0 km,,San Francisco
640,Toyota,Rav12,2020,Gray,,18000.0,Dallas
641,Honda,Pilot,2019,White,,16000.0,Atlanta
642,FORD,Explorer,2018,Blue,55000.0,14000.0,Phoenix
643,Chevrolet,Traverse,2017,Black,,12000.0,Houston
644,Hyundai,Santa Fe,2020,Red,40000.0,15000.0,Seattle
645,Toyota,4Runner,2020,,25000.0,19000.0,Los Angeles
646,HONDA,Odyssey,2017,White,30000.0,18000.0,New York
647,F0rd,Edge,2017,,65000.0,22000.0,Chicago
648,CHEVROLET,T@hoe,2017,Black,55000.0,16000.0,Miami
649,Hyundai,Palisade,Two Thousand 2019,Silver,50000.0,$nan,San Francisco
650,TOYOTA,Sienna,2015,Red,55000.0,,Dallas
651,HONDA,Fit,2016,Gray,,23000.0,Atlanta
652,FORD,Fusion,2020,,40000.0,290000.0,Phoenix
653,Chevrolet,Malibu,2018,Blue,45000.0,18000.0,Houston
654,Hyundai,venue,2019,Silver,35000.0,20000.0,Seattle
655,Toyota,yaris,2016,,,25000.0,Los Angeles
656,Toyota,Camry,2017,White,55000.0,,Los Angeles
657,HONDA,Civic,2015,,50000.0,23000.0,New York
658,Toyota,Camry,2016,,10,,Los Angeles
659,Honda,Civic,2020,,40000.0,25000.0,New York
660,Ford,Focus,2018,Silver,70000.0 km,27000.0,Chicago
661,Chevrolet,Cruze,2018,Red,55000.0,22000.0,Miami
662,Hyundai,Elantra,2019,Black,,$21000.0,San Francisco
663,Toyota,corolla,2017,Gray,,,Dallas
664,Honda,Accord,2019,White,30000.0,29000.0,Atlanta
665,Ford,Mustang,2015,Yellow,35000.0 km,27000.0,Phoenix
666,CHEVROLET,Impala,2018,Black,,,Houston
667,Hyundai,sonata,2020,Blue,50000.0,15000.0,Seattle
668,Toyota,Rav13,2016,Gray,40000.0 km,17000.0,Los Angeles
669,Honda,CR-V,2017,Red,60000.0,,New York
670,Ford,Escape,2016,White,,12000.0,Chicago
671,Chevrolet,Equinox,2016,Black,50000.0 km,15000.0,Miami
672,Hyundai,Kona,2018,Blue,40000.0,$17000.0,San Francisco
673,Toyota,Highlander,2017,Silver,,14000.0,Dallas
674,Honda,Pilot,2019,Gray,70000.0,,Atlanta
675,Ford,Explorer,2015,White,,,Phoenix
676,Chevrolet,Traverse,2019,Black,50000.0,17000.0,Houston
677,Hyundai,Santa Fe,2016,Red,,14000.0,Seattle
678,Toyota,4Runner,2020,Silver,45000.0,16000.0,Los Angeles
679,Honda,Odyssey,Two Thousand 2020,White,,18000.0,New York
680,Ford,Edge,2018,Blue,60000.0,19000.0,Chicago
681,Chevr0let,Tahoe,Two Thousand 2020,,50000.0,18000.0,Miami
682,Hyundai,Palisade,2016,Silver,40000.0,,San Francisco
683,Toyota,Sienna,2019,Red,35000.0 miles,,Dallas
684,Honda,Fit,2020,Gray,70000.0 miles,,Atlanta
685,Ford,Fusion,2015,White,55000.0,19000.0,Phoenix
686,Chevrolet,Malibu,2016,Blue,50000.0,17000.0,Houston
687,Hyundai,Venue,2016,Silver,45000.0,16000.0,Seattle
688,Toyota,Yaris,2016,,40000.0,18000.0,Los Angeles
689,Honda,HR-V,2018,White,35000.0,,New York
690,Ford,EcoSport,2016,,nan km,,Chicago
691,Chevr0let,spark,2016,,50000.0,,Miami
692,Hyundai,Accent,2017,,40000.0,21000.0,San Francisco
693,Toyota,Prius,2018,,35000.0,24000.0,Dallas
694,Honda,Civic,2020,,70000.0 km,20000.0,Atlanta
695,Ford,Fiesta,2016,Blue,0.0,22000.0,Phoenix
696,Chevrolet,Cruze,2020,Black,50000.0,24000.0,Houston
697,Hyundai,Elantra,2020,Red,45000.0,23000.0,Seattle
698,Toyota,Camry,2019,Silver,40000.0,$27000.0,Los Angeles
699,Honda,Accord,2017,,35000.0,,New York
700,Ford,mustang,2019,Blue,70000.0 miles,28000.0,Chicago
701,Chevrolet,Camaro,2015,Red,55000.0 miles,,Miami
702,HYUNDAI,Genesis,2020,Black,,$nan,San Francisco
703,Toyota,Avalon,2015,Silver,45000.0,26000.0,Dallas
704,Honda,Civic,Two Thousand 2019,Gray,,,Atlanta
705,Ford,Fusion,2018,White,35000.0,,Phoenix
706,Chevrolet,Impala,2017,Blue,55000.0,12000.0,Houston
707,Hyundai,Sonata,2015,Red,50000.0,15000.0,Seattle
708,Toyota,Corolla,Two Thousand 2020,,40000.0,17000.0,Los Angeles
709,Honda,CR-V,2020,White,nan miles,14000.0,New York
710,Ford,Escape,2020,Blue,55000.0,12000.0,Chicago
711,Chevrolet,Equinox,2015,,45000.0,18000.0,Miami
712,Hyundai,Tucson,2019,Red,35000.0,16000.0,San Francisco
713,Toyota,rav13,2018,Gray,55000.0,14000.0,Dallas
714,Honda,Pilot,2017,White,60000.0,12000.0,Atlanta
715,Ford,Explorer,2020,Blue,40000.0,,Phoenix
716,Chevrolet,Traverse,2017,Black,25000.0 miles,19000.0,Houston
717,Hyundai,Santa Fe,2019,Red,,18000.0,Seattle
718,Toyota,4Runner,2016,Silver,65000.0,,Los Angeles
719,Honda,Odyssey,2020,,,$16000.0,New York
720,Ford,Edge,2017,,0.0,14000.0,Chicago
721,Chevrolet,Tahoe,2015,Black,55000.0 miles,19000.0,Miami
722,Hyundai,Palisade,2019,Silver,30000.0,23000.0,San Francisco
723,Toyota,sienna,2017,Red,40000.0,21000.0,Dallas
724,Honda,Fit,2019,Gray,45000.0,,Atlanta
725,Ford,Fusion,Two Thousand 2015,White,35000.0,,Phoenix
726,Chevrolet,Malibu,2019,Blue,60000.0,,Houston
727,Hyundai,Venue,2020,Silver,,24000.0,Seattle
728,Toyota,Yaris,2017,,50000.0,23000.0,Los Angeles
729,Toyota,Camry,2019,White,35000.0 miles,28000.0,Los Angeles
730,Honda,Civic,2017,Blue,40000.0 miles,,New York
731,TOYOTA,Camry,2018,White,70000.0,27000.0,Los Angeles
732,Honda,Civic,2016,Blue,nan miles,22000.0,New York
733,Ford,Focus,2019,,50000.0,21000.0,Chicago
734,CHEVROLET,Cruze,2019,Red,45000.0,26000.0,Miami
735,Hyundai,Elantra,2016,,30000.0,29000.0,San Francisco
736,Toyota,Corolla,2015,Gray,,27000.0,Dallas
737,Honda,Accord,2017,White,55000.0,12000.0,Atlanta
738,Ford,Mustang,2015,Yellow,50000.0,$15000.0,Phoenix
739,Chevrolet,Impala,2016,,40000.0 km,17000.0,Houston
740,Hyundai,Sonata,2018,Blue,60000.0 miles,14000.0,Seattle
741,Toyota,Rav14,2017,,55000.0,12000.0,Los Angeles
742,Honda,CR-V,2016,Red,,15000.0,New York
743,Ford,Escape,2020,White,,17000.0,Chicago
744,Chevrolet,Equinox,2020,Black,,14000.0,Miami
745,Hyundai,Kona,2020,,70000.0,12000.0,San Francisco
746,Toyota,highlander,2016,Silver,55000.0,15000.0,Dallas
747,Honda,pilot,2020,Gray,50000.0,,Atlanta
748,Ford,explorer,2020,White,40000.0,14000.0,Phoenix
749,CHEVROLET,Traverse,2020,Black,nan miles,16000.0,Houston
750,Hyundai,Santa Fe,2018,Red,35000.0,18000.0,Seattle
751,Toyota,4Runner,2019,Silver,60000.0,$19000.0,Los Angeles
752,Honda,odyssey,2017,,50000.0,,New York
753,Ford,Edge,2015,Blue,40000.0,22000.0,Chicago
754,Chevrolet,T@hoe,2016,Black,nan miles,25000.0,Miami
755,Hyundai,Palisade,2019,Silver,70000.0,18000.0,San Francisco
756,Toyota,Sienna,2016,,nan km,19000.0,Dallas
757,Honda,Fit,2019,Gray,50000.0,17000.0,Atlanta
758,Ford,Fusion,2015,,45000.0,16000.0,Phoenix
759,Chevrolet,Malibu,2015,Blue,40000.0,18000.0,Houston
760,Hyundai,Venue,2018,Silver,35000.0,20000.0,Seattle
761,Toyota,Yaris,2015,Black,55000.0,19000.0,Los Angeles
762,Honda,HR-V,Two Thousand 2016,White,50000.0,23000.0,New York
763,Ford,EcoSport,2018,Red,40000.0,21000.0,Chicago
764,Chevrolet,Spark,2019,Blue,,24000.0,Miami
765,Hyundai,Accent,2018,Silver,,20000.0,San Francisco
766,Toyota,Prius,2019,Gray,55000.0,22000.0,Dallas
767,Honda,Civic,2015,,50000.0,24000.0,Atlanta
768,Ford,Fiesta,2016,Blue,45000.0,23000.0,Phoenix
769,Chevrolet,Cruze,2019,Black,40000.0,,Houston
770,Hyundai,Elantra,2019,,35000.0 miles,25000.0,Seattle
771,Toyota,Camry,2015,Silver,nan km,28000.0,Los Angeles
772,Honda,Accord,2018,White,55000.0,290000.0,New York
773,Ford,Mustang,2025,Blue,nan miles,,Chicago
774,Chevrolet,Camaro,2017,Red,,26000.0,Miami
775,Hyundai,Genesis,2016,Black,,29000.0,San Francisco
776,Toyota,Av@lon,Two Thousand 2020,Silver,35000.0,27000.0,Dallas
777,H0nda,Civic,2015,Gray,55000.0,12000.0,Atlanta
778,Ford,Fusion,2016,White,50000.0,15000.0,Phoenix
779,Chevrolet,Impala,2020,Blue,nan miles,,Houston
780,Hyundai,Sonata,2015,Red,60000.0 miles,14000.0,Seattle
781,Toyota,Corolla,2025,Silver,55000.0,12000.0,Los Angeles
782,HONDA,CR-V,2017,White,45000.0,18000.0,New York
783,Ford,Escape,Two Thousand 2015,,35000.0 km,,Chicago
784,Chevrolet,Equinox,2019,Black,,14000.0,Miami
785,Hyundai,Tucson,2015,,60000.0,12000.0,San Francisco
786,TOYOTA,Rav14,2018,Gray,,15000.0,Dallas
787,Honda,Pilot,2015,White,25000.0,19000.0,Atlanta
788,Ford,Explorer,2016,Blue,30000.0,18000.0,Phoenix
789,Chevrolet,Traverse,2018,,,22000.0,Houston
790,Hyundai,Santa Fe,2018,Red,55000.0,,Seattle
791,Toyota,4Runner,2015,Silver,50000.0,14000.0,Los Angeles
792,Honda,Odyssey,2016,White,55000.0,19000.0,New York
793,Ford,edge,1800,Blue,30000.0,23000.0,Chicago
794,Chevrolet,tahoe,2019,Black,40000.0,21000.0,Miami
795,Hyundai,Palisade,2015,Silver,45000.0,18000.0,San Francisco
796,Toyota,Sienna,2018,Red,35000.0,20000.0,Dallas
797,Honda,Fit,2015,Gray,60000.0,,Atlanta
798,Ford,Fusion,2017,White,55000.0,24000.0,Phoenix
799,CHEVROLET,Malibu,2017,Blue,50000.0,23000.0,Houston
800,Hyundai,Venue,1800,Silver,nan miles,28000.0,Seattle
801,Toyota,Yaris,2020,Black,40000.0,25000.0,Los Angeles
802,Toyota,camry,2016,White,,27000.0,Los Angeles
803,Honda,civic,2015,,55000.0 miles,22000.0,New York
804,Toyota,Camry,2017,White,50000.0 km miles,,Los Angeles
805,Honda,Civic,2018,,45000.0,26000.0,New York
806,Ford,Focus,2018,Silver,,29000.0,Chicago
807,Chevrolet,Cruze,2016,Red,35000.0,27000.0,Miami
808,Hyundai,Elantra,2020,Black,,,San Francisco
809,Toyota,Corolla,2017,,50000.0,15000.0,Dallas
810,HONDA,Accord,2018,,40000.0,17000.0,Atlanta
811,F0rd,Mustang,2020,Yellow,60000.0,14000.0,Phoenix
812,Chevrolet,Impala,2016,Black,55000.0,12000.0,Houston
813,Hyundai,Sonata,2019,Blue,50000.0 miles,,Seattle
814,Toyota,Rav15,2016,Gray,40000.0,17000.0,Los Angeles
815,Honda,CR-V,2015,Red,35000.0,14000.0,New York
816,Ford,Escape,2016,White,70000.0,12000.0,Chicago
817,CHEVROLET,Equinox,2019,Black,,15000.0,Miami
818,Hyundai,Kona,2015,,50000.0,,San Francisco
819,Toyota,Highlander,2019,,40000.0,,Dallas
820,H0nda,Pilot,2015,Gray,45000.0 miles,290000.0,Atlanta
821,Ford,explorer,2019,,35000.0,18000.0,Phoenix
822,Chevrolet,Traverse,2020,Black,60000.0,19000.0,Houston
823,Hyundai,santa fe,2017,Red,,18000.0,Seattle
824,Toyota,4Runner,2025,Silver,40000.0,22000.0,Los Angeles
825,Honda,Odyssey,2019,White,35000.0,25000.0,New York
826,Ford,Edge,2020,Blue,70000.0,18000.0,Chicago
827,Chevrolet,Tahoe,2018,Black,55000.0,19000.0,Miami
828,Hyundai,Palisade,2015,Silver,nan miles,,San Francisco
829,Toyota,Sienna,2016,Red,,16000.0,Dallas
830,Honda,Fit,2016,Gray,,18000.0,Atlanta
831,Ford,Fusion,2017,White,,20000.0,Phoenix
832,Chevrolet,Malibu,2016,Blue,55000.0,,Houston
833,Hyundai,venue,2019,Silver,50000.0,23000.0,Seattle
834,Toyota,Y@ris,Two Thousand 2016,Black,,21000.0,Los Angeles
835,Honda,HR-V,2020,White,35000.0,24000.0,New York
836,Ford,EcoSport,2016,Red,70000.0,,Chicago
837,Chevrolet,Spark,2019,Blue,55000.0,22000.0,Miami
838,Hyundai,Accent,2020,,,24000.0,San Francisco
839,Toyota,Prius,2018,Gray,45000.0,23000.0,Dallas
840,Honda,Civic,2018,White,40000.0,27000.0,Atlanta
841,Ford,Fiesta,2016,Blue,35000.0,25000.0,Phoenix
842,CHEVROLET,Cruze,2020,Black,,28000.0,Houston
843,Hyundai,Elantra,2016,Red,55000.0,,Seattle
844,Toyota,Camry,2015,,50000.0 km,,Los Angeles
845,Honda,Accord,2016,White,,$nan,New York
846,Ford,Mustang,2017,Blue,30000.0,29000.0,Chicago
847,Chevrolet,Camaro,2020,,35000.0,27000.0,Miami
848,Hyundai,Genesis,2017,,,,San Francisco
849,Toyota,Avalon,2020,Silver,nan miles,,Dallas
850,HONDA,Civic,2018,,,17000.0,Atlanta
851,Ford,Fusion,2019,White,60000.0,14000.0,Phoenix
852,Chevrolet,Impala,2016,Blue,nan km,12000.0,Houston
853,Hyundai,Sonata,2019,,,18000.0,Seattle
854,Toyota,Corolla,2019,Silver,35000.0,,Los Angeles
855,HONDA,CR-V,2017,White,55000.0,14000.0,New York
856,FORD,Escape,2020,Blue,,,Chicago
857,Chevrolet,equinox,2017,Black,40000.0,15000.0,Miami
858,Hyundai,Tucson,2016,Red,,19000.0,San Francisco
859,TOYOTA,Rav15,2017,Gray,,$18000.0,Dallas
860,Honda,Pilot,2019,White,65000.0,22000.0,Atlanta
861,Ford,Explorer,2016,Blue,,16000.0,Phoenix
862,Chevrolet,Traverse,2017,,50000.0,14000.0,Houston
863,Hyundai,santa fe,2018,,55000.0,19000.0,Seattle
864,Toyota,4Runner,2018,Silver,30000.0,23000.0,Los Angeles
865,Honda,odyssey,2016,White,40000.0,21000.0,New York
866,F0rd,Edge,2019,,,,Chicago
867,CHEVROLET,Tahoe,2016,,35000.0,20000.0,Miami
868,Hyundai,Palisade,2016,Silver,60000.0,25000.0,San Francisco
869,Toyota,Sienna,2015,Red,55000.0,24000.0,Dallas
870,Honda,Fit,2020,Gray,50000.0,23000.0,Atlanta
871,FORD,Fusion,2015,,35000.0,$nan,Phoenix
872,Chevrolet,malibu,2015,Blue,40000.0,25000.0,Houston
873,HYUNDAI,Venue,2019,Silver,,$nan,Seattle
874,T0y0ta,Yaris,2015,Black,55000.0,,Los Angeles
875,Toyota,Camry,2017,White,50000.0,21000.0,Los Angeles
876,H0nda,civic,2018,Blue,45000.0,,New York
877,Toyota,camry,2018,White,30000.0,29000.0,Los Angeles
